;NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
240;190001475156;2019;2410603;Rafael Godeiro;24;RN;22;F;1;3;1;2414506.0;Umarizal;24.0;RN;1;4;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2414506;Umarizal;24;RN;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;B;A;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
241;190001475157;2019;2408102;Natal;24;RN;19;F;2;1;1;2408102.0;Natal;24.0;RN;1;3;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2408102;Natal;24;RN;1;1;1;1;505.0;507.0;511.0;518.0;507.9;573.3;543.7;571.4;CAADCDBEBCEEBEDAAEABBCBBECBBBECABABCEABBADDAA;BCEDBBAEDAACDBDEEACABACCEDBECABBAECEABBDAACAB;99999AACAEBCBDBDDBEBDABECEEEECDCCDAAEBDAADDBCEBDCA;DDABABCCDDAAEEBEABABCBEBDBCEBCBBBCBCACDAADCAC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;120.0;120.0;120.0;120.0;100.0;580.0;D;F;C;D;4;C;A;B;C;B;A;B;A;B;B;A;A;A;B;A;A;D;A;B;B
242;190001121529;2019;2211001;Teresina;22;PI;35;M;1;3;1;2211001.0;Teresina;22.0;PI;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211001;Teresina;22;PI;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;B;B;7;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
243;190001595692;2019;3548807;São Caetano do Sul;35;SP;18;M;3;3;1;3548807.0;São Caetano do Sul;35.0;SP;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3548807;São Caetano do Sul;35;SP;1;1;1;1;503.0;510.0;513.0;515.0;556.8;546.6;544.5;601.9;DCDCDCAEDDADBDBDBABBCEEEAAEEDA.EEEB.CDBADDADD;CAADCADBADAEABABCBCEEABACABBACEBAACBEADCCBABD;CDDBA99999ACEEDCEA*ECBDDEDAADCABEBBCDDDEBEBCADEAEC;ECEAD.BDAEDEAEBBECBADBDACBCEADEDABBADCDBBCBAB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;120.0;140.0;620.0;E;D;C;B;5;G;A;B;B;A;A;B;A;B;A;A;A;A;C;A;B;D;B;B;B
244;190001595693;2019;3518800;Guarulhos;35;SP;18;M;1;1;1;3518800.0;Guarulhos;35.0;SP;2;0;2;1.0;0;35901830.0;3518800.0;Guarulhos;35.0;SP;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3518800;Guarulhos;35;SP;1;1;1;1;503.0;510.0;513.0;515.0;589.8;631.3;591.4;682.2;CAECDCDEADCCBBBABCAACADEABCCDCABBCBCEECAADABA;AABCEDEBADBDABABCEAECABACDBBABCACABBDEDDBBDCB;ABBCE99999ABBCBCBDAECBDDAEAAECADDEBEDCDEBAEEBDBECB;EBBADECBABABADBBBBDCAAEDCACEAEDCEAEADCEACDBAE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;160.0;160.0;160.0;180.0;200.0;860.0;E;E;C;F;4;E;A;B;B;B;A;B;A;A;A;A;A;A;A;A;A;D;B;B;B
245;190001595694;2019;3510500;Caraguatatuba;35;SP;17;M;1;3;1;3510500.0;Caraguatatuba;35.0;SP;2;0;2;1.0;0;35337882.0;3510500.0;Caraguatatuba;35.0;SP;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3510500;Caraguatatuba;35;SP;1;1;1;1;505.0;509.0;514.0;518.0;547.2;599.8;583.2;733.2;DDDACEBBDCCEEBEAAEAACCDABBCEEBBBBECCBEDAAECCB;ACABEEBCABACACBEAABDBEABBCAABCADAACEBEDDBAADB;EBBDD99999BCCDCDEDEBDACDBEBCDEBBDBBBBDDABDCBCCAEEE;DDABABCBADBBEEBEEEECACECEDCEABADAAECBCACEACAB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;120.0;140.0;120.0;120.0;140.0;640.0;B;B;C;B;5;G;A;C;C;C;A;C;C;B;B;B;A;A;C;A;A;E;B;B;B
246;190001210207;2019;2111300;São Luís;21;MA;19;M;1;3;1;2111300.0;São Luís;21.0;MA;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2111300;São Luís;21;MA;1;1;1;1;505.0;510.0;513.0;518.0;394.0;531.6;526.2;479.2;DCBADBACCECDCEACACCDCDCDECAEDEBEDAACADADDECDC;DEACCEDBABBEABCCBDACDACBBCDBDADECECBDACABDCBE;99999AEBCAEBCCBCCAEECCBBDDAEBAAEACCCDBAEBAEECDDCCA;EABCABCDEDCBACEEDCBACBDACBEDBCCDEABECBDADCABE;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;100.0;120.0;120.0;120.0;120.0;580.0;E;D;D;D;4;C;A;D;D;B;A;B;B;A;A;B;A;A;D;B;A;E;A;A;B
247;190001237827;2019;3170107;Uberaba;31;MG;24;F;1;1;1;3170008.0;Ubaí;31.0;MG;1;7;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3170107;Uberaba;31;MG;1;1;1;1;504.0;507.0;511.0;516.0;554.4;620.0;631.5;693.0;CBECEAADBBBDDCDADAADEBCBDDCBBACACCCEDEAADBCED;ACBACAABBADCBBDEEBCACBBCEDBEBABBAADDADBDEACDB;99999ABCADCCBAADABDCDAAECBAECCDCBCCDEBBAADDBDCBCCB;BEAEDCAADECBABAECDDCCACEDDBACBADEBEDCEACAAEDC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;E;A;D;4;E;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
248;190001421575;2019;2931509;Teofilândia;29;BA;18;F;1;3;1;2931509.0;Teofilândia;29.0;BA;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2902104;Araci;29;BA;1;1;1;1;503.0;508.0;512.0;515.0;362.2;457.0;493.4;375.5;CDABBEBBDCBEABCCDADABCEDEBCECDBBCAEBEABCEDACA;DBAAEBAACACECDABDECADEBCDECCABADBAECCBCACDDDE;BBABC99999ACDBCABCCBEEDDACADBECAADEAADEBECBCAACCED;CEBCAEDCECBDBCEDEDCCBEAAADCCBEAEEEDAEDEBCDBEE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;80.0;120.0;100.0;100.0;0.0;400.0;E;E;A;A;3;C;A;A;C;A;B;B;A;A;A;B;A;A;C;A;A;C;A;B;B
249;190001867765;2019;4104006;Campina Grande do Sul;41;PR;18;F;1;1;1;4104006.0;Campina Grande do Sul;41.0;PR;2;0;2;1.0;0;41387732.0;4119152.0;Pinhais;41.0;PR;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4104006;Campina Grande do Sul;41;PR;1;1;1;1;503.0;509.0;514.0;515.0;481.2;482.1;484.6;441.8;EDDDECEAEDBDDDBCBAAAACBEABCECADAACEBBACABBAEB;CCEBBABCDBCBBAACEADCBDEACEBCBCABADEAABDACACDB;CBDBE99999BDEBCABDCBDAADEADCBEBAAEDABAEAECEABEECAB;EABEEBACBBCEBDEEDBACDABEABAECCADEDAADEDAAEAAE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;120.0;100.0;580.0;E;D;B;B;8;D;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;D;A;B;A
250;190001517236;2019;3305208;São Pedro da Aldeia;33;RJ;19;F;1;3;1;3305208.0;São Pedro da Aldeia;33.0;RJ;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3305208;São Pedro da Aldeia;33;RJ;1;1;1;1;503.0;508.0;512.0;515.0;405.6;516.1;530.2;592.1;DCCDBDEDDABDBDBABBEBAACDDBCDCBABCDCBBCBCAEEEC;ABABABAECAAECCABCAEAEDBEBCABBDBDEDBBAEBCBCCBD;99999CBCCACBDBAEBCCDADDCCCAAEDEDCBEAADEDECBDCAADBA;EDBBCCBBAECCADBCEEDBCBECACCEDDDBCCDEBCEBDCCAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;160.0;160.0;140.0;140.0;80.0;680.0;C;C;C;B;3;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;B;B;B
251;190001517237;2019;3305802;Teresópolis;33;RJ;18;F;1;0;1;3305802.0;Teresópolis;33.0;RJ;2;0;2;1.0;0;33042705.0;3305802.0;Teresópolis;33.0;RJ;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3305802;Teresópolis;33;RJ;1;1;1;1;503.0;507.0;511.0;515.0;502.4;449.4;547.2;465.5;ACDBCCEECBDCADBABBBCBEDEAABEEDAEEBBCBABDDEEBD;EECCDBDADBDBEBEAEEAAECDBADDEBABBEBAECCAEEBBCB;ADABE99999BEDEBBDABECAAEECAEBCDECCCEEBDADDAEBCCEDA;BCCECDBBBECBADBDBDBEDDCABBCCBABDCDABCDDEBDCBE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;100.0;80.0;540.0;H;D;B;B;3;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
252;190001339056;2019;2708105;Santana do Mundaú;27;AL;18;F;1;1;1;2709301.0;União dos Palmares;27.0;AL;2;0;2;1.0;0;27023516.0;2708105.0;Santana do Mundaú;27.0;AL;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2709301;União dos Palmares;27;AL;1;1;1;1;504.0;507.0;511.0;516.0;444.3;503.0;555.9;444.3;.AAADEDBEAEBDCABCEDAABEEBECACBBEBEECCAAEC....;ECDDABABABABAACDEDEBCBCEEEBEDDEAABCEACAADAEE.;BDABE99999BCBBEDDBAEDAEEBBCECCDCECCBCBAABDBBABBEAE;BA.EBDAEEDACB*AEAEBAECDEBEE.EA.C.CDB.BC..DB..;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;140.0;160.0;160.0;140.0;180.0;780.0;E;E;B;D;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;D;A;B;B
253;190001493199;2019;2600203;Afrânio;26;PE;26;M;1;3;1;2600203.0;Afrânio;26.0;PE;1;9;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2600203;Afrânio;26;PE;1;1;1;1;503.0;509.0;514.0;515.0;503.9;481.2;517.1;535.9;EEDABCDEDCBECDAABEBBEDADABCEACABCDABCEACBCDCD;CDAEAEADABABBCBEADECCCECACEBDDCEECBEBEEBBDAAC;99999DACBBBDAEDACAEBEAEDADEBDECBDACBBDEAACEEEBBEBC;ECABAEBBABCCCDECBCACACCBCCDBACBCEBBAACDBBBCCE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;120.0;40.0;520.0;B;E;A;B;3;C;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
254;190001339057;2019;2709400;Viçosa;27;AL;17;M;1;3;1;2709400.0;Viçosa;27.0;AL;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2709400;Viçosa;27;AL;1;1;1;1;503.0;509.0;514.0;515.0;362.9;440.3;478.2;405.1;CBEBDEEBCAEBAEEBDBBCDCEECADBEAEBCAECACBBEBBBC;CCBCACCCECACCAABECBABDEBABADBCEABEEDAEEABBEBE;99999DEEEEEBEEBEBBABDDADBEDEDEEDDCBEEBEACDEEBCDECD;DABBAEBCAECCDAEDDBCDAAACEDCBEDBACBCEEADAECCBB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;120.0;60.0;540.0;A;A;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
255;190001779802;2019;5211503;Itumbiara;52;GO;45;M;3;3;1;3148004.0;Patos de Minas;31.0;MG;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5211503;Itumbiara;52;GO;1;1;1;1;505.0;507.0;511.0;518.0;509.9;582.8;542.7;500.7;AABCCDCDDABDCECDDBCEDCADADBCEBDBDBECEADEDDCAC;ECACABAABBDBECAEEACDEACCEDBCBAAAEEEDADBDEACAB;99999ABADBEABBBEDDEEDACECACEEEECBEEAEAAAEDEDCCECDE;ABECBBCCCDEECDDDDEBBDAEACACCEEBACACBCCBDBAECB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;100.0;120.0;120.0;100.0;100.0;540.0;B;B;B;B;1;C;A;B;C;A;B;B;A;B;A;A;A;A;C;A;A;B;A;A;B
256;190001133223;2019;2307650;Maracanaú;23;CE;19;F;1;3;1;2304400.0;Fortaleza;23.0;CE;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2307650;Maracanaú;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;B;5;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
257;190001082478;2019;1302603;Manaus;13;AM;54;F;1;3;1;1302603.0;Manaus;13.0;AM;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1303569;Rio Preto da Eva;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;A;E;F;2;E;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
258;190001595695;2019;3535408;Panorama;35;SP;17;F;1;1;1;3535408.0;Panorama;35.0;SP;2;0;2;1.0;0;35031159.0;3535408.0;Panorama;35.0;SP;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3514403;Dracena;35;SP;1;1;1;1;503.0;508.0;512.0;515.0;567.2;589.3;571.6;497.2;ABECBEDDADDAEDECAEDBBEBEABCDBBBAEECCDDDABCBDB;ABAABDAAAAEEBCDBDCBEBDBBAEDEEAEDBBEECEABBACEC;BBBDA99999BBEAEECBBCCBBCEEDBECDDCBDCADABECEDCAAADD;ECBAEABBABCDCBACCECEDBBBBAAECABEEBCBBCEAABAEC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;140.0;140.0;120.0;120.0;120.0;640.0;E;G;C;D;4;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
259;190001237828;2019;3106200;Belo Horizonte;31;MG;40;F;1;0;1;3106200.0;Belo Horizonte;31.0;MG;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;E;A;B;C;B;A;B;A;B;A;A;A;B;B;A;A;B;B;A;B
260;190001421576;2019;2905701;Camaçari;29;BA;20;F;1;3;1;2905701.0;Camaçari;29.0;BA;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2905701;Camaçari;29;BA;1;1;1;1;505.0;507.0;511.0;518.0;503.3;450.1;513.0;374.2;CBDCCCEDCCCEABADBCAEBDADEBCDABECAECBDAEBCDADE;DBCECABEACCDDBEEBCABECCCBDACBEDBDEDBCCBBDACDD;DDCDB99999CCB*BDDEEEAAAECADECBECECEACBEAAACDDBCEAC;EACACEDADCC.BCEEADBEAEBDBDADBCACBECDAEADBECEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;6.0;0.0;0.0;0.0;0.0;0.0;0.0;D;A;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;A
261;190001867766;2019;4114807;Marialva;41;PR;24;F;1;1;1;4114807.0;Marialva;41.0;PR;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4114807;Marialva;41;PR;1;1;1;1;504.0;507.0;511.0;516.0;472.5;528.6;588.7;489.9;AACBCEBECABBEDDBDCBDABBEEBBBBABEDBCCDBCBAABDC;DEBCABABDBDEBDEAEACBCBBABDBEAAAEDABEEBEBADADA;BDABE99999CCEABDDBAEDDAECDEECCDCBEBDEBAACDEBBCCEDE;DBBDCBABADDCADCBDDEECDDBBDAAACCEEBADDBCCAADDB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;E;B;C;4;H;A;B;C;B;A;B;B;B;A;B;A;A;B;B;A;D;B;B;B
